replicate,seed,success,error,selected_lambda,selected_init,penalized_bic,refit_loglik,refit_bic,screened_original_indices,screened_features,active_original_indices,active_counts,seconds,pi_0,pi_1,intercept_0,beta_0_1,beta_0_2,beta_0_3,beta_0_4,beta_0_5,beta_0_6,beta_0_7,beta_0_8,beta_0_9,beta_0_10,beta_0_11,beta_0_12,beta_0_13,beta_0_14,beta_0_15,beta_0_16,beta_0_17,beta_0_18,beta_0_19,beta_0_20,beta_0_21,beta_0_22,beta_0_23,beta_0_24,beta_0_25,beta_0_26,beta_0_27,beta_0_28,beta_0_29,beta_0_30,beta_0_31,beta_0_32,beta_0_33,beta_0_34,beta_0_35,beta_0_36,beta_0_37,beta_0_38,beta_0_39,beta_0_40,beta_0_41,beta_0_42,beta_0_43,beta_0_44,beta_0_45,beta_0_46,beta_0_47,beta_0_48,beta_0_49,beta_0_50,beta_0_51,beta_0_52,beta_0_53,beta_0_54,intercept_1,beta_1_1,beta_1_2,beta_1_3,beta_1_4,beta_1_5,beta_1_6,beta_1_7,beta_1_8,beta_1_9,beta_1_10,beta_1_11,beta_1_12,beta_1_13,beta_1_14,beta_1_15,beta_1_16,beta_1_17,beta_1_18,beta_1_19,beta_1_20,beta_1_21,beta_1_22,beta_1_23,beta_1_24,beta_1_25,beta_1_26,beta_1_27,beta_1_28,beta_1_29,beta_1_30,beta_1_31,beta_1_32,beta_1_33,beta_1_34,beta_1_35,beta_1_36,beta_1_37,beta_1_38,beta_1_39,beta_1_40,beta_1_41,beta_1_42,beta_1_43,beta_1_44,beta_1_45,beta_1_46,beta_1_47,beta_1_48,beta_1_49,beta_1_50,beta_1_51,beta_1_52,beta_1_53,beta_1_54,extra_1_log_alpha,alpha_1
154,1730313867,True,,50.0,quantile_glm,7773.291545025418,-3748.016924642214,7695.782856924872,"[0, 5, 16, 11, 13, 38, 22, 26, 12, 3, 14, 9, 28, 18, 21, 17, 1, 10, 15, 48, 33, 49, 42, 6, 19, 52, 4, 32, 23, 47, 46, 45, 41, 53, 54, 25, 51, 29, 24, 50, 7, 2, 35, 37, 30, 31, 27, 8, 20, 34, 36]","[""Intercept"", ""xage"", ""child"", ""disea"", ""ghindx"", ""plan_11"", ""fmde"", ""xghindx"", ""physlm"", ""black"", ""mdeoff"", ""num"", ""lnum"", ""lfam"", ""logc"", ""fchild"", ""coins"", ""mhi"", ""pioff"", ""site_4"", ""plan_6"", ""site_5"", ""plan_16"", ""female"", ""lpi"", ""year_3"", ""income"", ""plan_5"", ""hlthg"", ""site_3"", ""site_2"", ""plan_19"", ""plan_15"", ""year_4"", ""year_5"", ""hlthp"", ""year_2"", ""plan_2"", ""hlthf"", ""site_6"", ""educdec"", ""tookphys"", ""plan_8"", ""plan_10"", ""plan_3"", ""plan_4"", ""linc"", ""time"", ""idp"", ""plan_7"", ""plan_9""]","[[5, 16, 11, 13, 38, 22, 3, 21, 10, 48, 6, 47, 41, 29, 50, 35, 34], [11, 50]]","[17, 2]",987.6729824542999,0.8386667165246566,0.16133328347534334,-2.1174478891459274,0.0,0.0,-0.1255643531863221,0.0,0.25772397986794215,0.15246390595176854,0.0,0.0,0.0,-0.026877372336914705,0.06009875799037895,0.0,-0.09294870853578582,0.0,0.0,-0.1115530748034599,0.0,0.0,0.0,0.0,0.07238913846242057,-0.14493848426201209,0.0,0.0,0.0,0.0,0.0,0.0,0.13037859596683365,0.0,0.0,0.0,0.0,0.12842811335938215,0.07197108512933109,0.0,0.0,0.29111655972995404,0.0,0.0,-0.19476001327634096,0.0,0.0,0.0,0.0,0.0,0.08800065779534197,-0.28189838371707787,0.0,-0.3196559370913297,0.0,0.0,0.0,0.0,0.6198878159561985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26579061777551954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4863703604734595,0.0,0.0,0.0,0.0,2.2019189826544365,9.042348971711078
155,1426490752,True,,50.0,kmeans_glm,7898.038909010744,-3848.40353287163,7861.817115533193,"[0, 5, 16, 12, 11, 26, 13, 28, 18, 9, 14, 1, 22, 38, 17, 3, 10, 21, 42, 23, 47, 49, 15, 46, 52, 45, 41, 48, 6, 24, 4, 32, 30, 39, 51, 33, 27, 19, 54, 36, 20, 43, 35, 29, 2, 53, 8, 31, 50, 25, 7]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""disea"", ""xghindx"", ""ghindx"", ""lnum"", ""lfam"", ""num"", ""mdeoff"", ""coins"", ""fmde"", ""plan_11"", ""fchild"", ""black"", ""mhi"", ""logc"", ""plan_16"", ""hlthg"", ""site_3"", ""site_5"", ""pioff"", ""site_2"", ""year_3"", ""plan_19"", ""plan_15"", ""site_4"", ""female"", ""hlthf"", ""income"", ""plan_5"", ""plan_3"", ""plan_13"", ""year_2"", ""plan_6"", ""linc"", ""lpi"", ""year_5"", ""plan_9"", ""idp"", ""plan_17"", ""plan_8"", ""plan_2"", ""tookphys"", ""year_4"", ""time"", ""plan_4"", ""site_6"", ""hlthp"", ""educdec""]","[[5, 16, 11, 1, 22, 38, 10, 21, 42, 47, 48, 6, 30, 29, 50], []]","[15, 0]",1396.5363631248474,0.8411806597201955,0.15881934027980443,-2.0875839114625423,-0.0918102907269382,0.0,0.0,0.0,0.20194642112225522,0.08945323221851195,0.0,0.0,0.0,-0.0622689947015133,0.12003023370754415,0.0,0.0,0.0,0.0,-0.2270036681217007,0.0,0.0,0.0,0.0,-0.22116943861217012,-0.08756446808164005,0.0,0.0,0.0,0.0,0.0,0.0,0.0607936643511926,-0.11388574221638498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036234124215388346,0.0,0.0,0.0,-0.14576009266317533,0.0,0.0,0.0,0.0,0.17460074317316723,-0.13971649836048103,0.0,-0.3365500277169505,0.0,0.0,0.0,0.0,0.8640771412204723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2561946353145674,9.546691315143903
156,2122064164,True,,100.0,kmeans_glm,7913.195457978112,-3878.223476944506,7851.97908797792,"[0, 5, 16, 12, 26, 13, 11, 28, 18, 9, 10, 1, 14, 22, 24, 3, 17, 38, 21, 41, 42, 48, 47, 25, 33, 39, 15, 49, 52, 20, 32, 6, 36, 45, 54, 51, 40, 50, 2, 43, 19, 4, 23, 29, 37, 35, 31, 53, 46, 30, 8]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""xghindx"", ""ghindx"", ""disea"", ""lnum"", ""lfam"", ""num"", ""mhi"", ""coins"", ""mdeoff"", ""fmde"", ""hlthf"", ""black"", ""fchild"", ""plan_11"", ""logc"", ""plan_15"", ""plan_16"", ""site_4"", ""site_3"", ""hlthp"", ""plan_6"", ""plan_13"", ""pioff"", ""site_5"", ""year_3"", ""idp"", ""plan_5"", ""female"", ""plan_9"", ""plan_19"", ""year_5"", ""year_2"", ""plan_14"", ""site_6"", ""tookphys"", ""plan_17"", ""lpi"", ""income"", ""hlthg"", ""plan_2"", ""plan_10"", ""plan_8"", ""plan_4"", ""year_4"", ""site_2"", ""plan_3"", ""time""]","[[5, 12, 11, 22, 21, 47, 50], []]","[7, 0]",1319.7967154979706,0.8414878532560571,0.15851214674394293,-2.0654817554200355,0.0,0.0,0.0,0.0,0.3400569505297953,0.0,0.0,0.0,0.0,0.0,0.10316828720430107,0.10552623121583635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1700445540859896,-0.19919788159341828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739969412333562,0.0,0.0,-0.2400185580032263,0.0,0.0,0.0,0.0,0.769468095631838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067575119917748,7.905629652446493
157,1334815046,True,,100.0,quantile_glm,8024.08133552251,-3923.9649014965557,7943.46193708202,"[0, 5, 16, 12, 28, 18, 9, 26, 11, 1, 13, 17, 10, 3, 14, 38, 47, 42, 49, 22, 52, 21, 2, 15, 24, 48, 25, 23, 4, 30, 39, 40, 32, 27, 41, 51, 54, 19, 45, 34, 6, 7, 36, 43, 53, 31, 33, 46, 35, 44, 8]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""disea"", ""coins"", ""ghindx"", ""fchild"", ""mhi"", ""black"", ""mdeoff"", ""plan_11"", ""site_3"", ""plan_16"", ""site_5"", ""fmde"", ""year_3"", ""logc"", ""tookphys"", ""pioff"", ""hlthf"", ""site_4"", ""hlthp"", ""hlthg"", ""income"", ""plan_3"", ""plan_13"", ""plan_14"", ""plan_5"", ""linc"", ""plan_15"", ""year_2"", ""year_5"", ""lpi"", ""plan_19"", ""plan_7"", ""female"", ""educdec"", ""plan_9"", ""plan_17"", ""year_4"", ""plan_4"", ""plan_6"", ""site_2"", ""plan_8"", ""plan_18"", ""time""]","[[5, 12, 1, 10, 47, 21, 34], []]","[7, 0]",972.5311667919159,0.8299640093211311,0.1700359906788689,-2.040362167309853,-0.16230775660518212,0.0,0.0,0.0,0.3448803134418211,0.0,0.0,0.0,0.0,-0.12204612033387904,0.0,0.07759055394386874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25745904296750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14787993773170693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24987487124181457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433193865691186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1122241385655283,8.266606932467484
158,312647812,True,,50.0,kmeans_glm,7551.511035672027,-3654.637872077415,7500.340012332647,"[0, 5, 16, 11, 12, 3, 9, 28, 18, 17, 47, 24, 26, 6, 49, 1, 38, 13, 22, 14, 21, 10, 52, 42, 46, 48, 19, 2, 45, 15, 51, 4, 43, 32, 30, 34, 36, 23, 27, 41, 54, 33, 40, 31, 50, 8, 29, 53, 25, 37, 7]","[""Intercept"", ""xage"", ""child"", ""disea"", ""physlm"", ""black"", ""num"", ""lnum"", ""lfam"", ""fchild"", ""site_3"", ""hlthf"", ""xghindx"", ""female"", ""site_5"", ""coins"", ""plan_11"", ""ghindx"", ""fmde"", ""mdeoff"", ""logc"", ""mhi"", ""year_3"", ""plan_16"", ""site_2"", ""site_4"", ""lpi"", ""tookphys"", ""plan_19"", ""pioff"", ""year_2"", ""income"", ""plan_17"", ""plan_5"", ""plan_3"", ""plan_7"", ""plan_9"", ""hlthg"", ""linc"", ""plan_15"", ""year_5"", ""plan_6"", ""plan_14"", ""plan_4"", ""site_6"", ""time"", ""plan_2"", ""year_4"", ""hlthp"", ""plan_10"", ""educdec""]","[[5, 16, 11, 12, 3, 47, 6, 1, 22, 21, 42, 48, 2, 43, 30, 34, 50, 29], []]","[18, 0]",949.2308011054993,0.8393043949290219,0.16069560507097808,-2.223536065015296,-0.11697546830912177,0.10935777208345357,-0.10769001979632865,0.0,0.19308794865058798,0.16395879871587152,0.0,0.0,0.0,0.0,0.03411765021097207,0.08647409873876019,0.0,0.0,0.0,-0.19453520647573716,0.0,0.0,0.0,0.0,-0.0660989602141181,-0.1831383996561716,0.0,0.0,0.0,0.0,0.0,0.0,0.08286293406754347,-0.09119956627827305,0.0,0.0,0.0,0.19111684218588512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1419133854733446,0.1861931990764829,0.0,0.0,0.0,0.14251097519695716,-0.20488695995642744,0.0,-0.3930649213401766,0.0,0.0,0.0,0.0,0.9379980455013504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3351642658552767,10.331156846308318
159,686872533,True,,25.0,kmeans_glm,8131.07912511175,-3817.81266878135,8043.808092306218,"[0, 5, 16, 12, 3, 11, 28, 18, 17, 9, 1, 6, 14, 24, 13, 26, 38, 41, 10, 22, 42, 49, 21, 47, 52, 43, 51, 4, 32, 46, 25, 27, 15, 45, 54, 7, 48, 30, 31, 19, 23, 40, 8, 33, 2, 53, 50, 39, 35, 34, 20]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""black"", ""disea"", ""lnum"", ""lfam"", ""fchild"", ""num"", ""coins"", ""female"", ""mdeoff"", ""hlthf"", ""ghindx"", ""xghindx"", ""plan_11"", ""plan_15"", ""mhi"", ""fmde"", ""plan_16"", ""site_5"", ""logc"", ""site_3"", ""year_3"", ""plan_17"", ""year_2"", ""income"", ""plan_5"", ""site_2"", ""hlthp"", ""linc"", ""pioff"", ""plan_19"", ""year_5"", ""educdec"", ""site_4"", ""plan_3"", ""plan_4"", ""lpi"", ""hlthg"", ""plan_14"", ""time"", ""plan_6"", ""tookphys"", ""year_4"", ""site_6"", ""plan_13"", ""plan_8"", ""plan_7"", ""idp""]","[[5, 12, 3, 11, 1, 6, 24, 41, 10, 22, 42, 49, 47, 52, 43, 51, 46, 25, 54, 7, 48, 30, 23, 2, 53, 50, 35, 34, 20], [5, 16, 12, 3, 28, 18, 17, 9, 1, 49, 7, 40, 53, 50]]","[29, 14]",2217.607670068741,0.8285132058677165,0.17148679413228354,-2.333233724408063,-0.03972399924621896,0.04592384596203232,-0.05519776275826325,0.0,0.23888609065951605,0.2069157278587176,0.1037770974253622,0.0,0.0,-0.08256878374445159,0.07325973212647087,-0.07045737622352102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10211688468343147,0.0,-0.21674232446092745,-0.09862934884726568,0.08164896653008703,0.08463014434998106,0.0,0.0,0.0,0.0,-0.0570613247574413,0.0,0.0,0.0,0.09526237669818964,0.014830624481949974,0.0,0.0,0.0,0.0,0.0,-0.3024466376875527,-0.21170944352989818,0.15185552315704348,0.0,0.0,-0.13063829218314066,0.06889771141904875,-0.24244446009895687,-0.11937143022727335,-0.3156517217454494,-0.09251326383226521,-1.1821204139590606,-0.3359223690948973,-1.0618223913220177,0.027910156560011924,-0.3058432115602213,0.0,-0.6499349932463749,0.0,0.15735843814728523,0.0,0.2924369449667843,0.0,-0.1641840792710922,0.0,0.0,0.24488474178163183,0.0,0.0,0.0,-0.4328524420129183,-0.24187512899458719,-0.058746657696699504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058746909484596405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3789943368586819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15618063752397496,0.6653803034228432,0.0,0.0,0.09973050544120221,0.0,1.5860217916284234,4.884279545595622
160,124511508,True,,50.0,quantile_glm,7861.3017674488765,-3801.339784713035,7785.059098141259,"[0, 5, 16, 12, 26, 9, 28, 18, 11, 13, 14, 22, 38, 1, 3, 21, 10, 17, 15, 19, 42, 47, 49, 6, 25, 48, 41, 24, 52, 23, 32, 46, 33, 27, 4, 45, 54, 7, 51, 36, 40, 30, 35, 53, 31, 39, 34, 8, 29, 44, 43]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""xghindx"", ""num"", ""lnum"", ""lfam"", ""disea"", ""ghindx"", ""mdeoff"", ""fmde"", ""plan_11"", ""coins"", ""black"", ""logc"", ""mhi"", ""fchild"", ""pioff"", ""lpi"", ""plan_16"", ""site_3"", ""site_5"", ""female"", ""hlthp"", ""site_4"", ""plan_15"", ""hlthf"", ""year_3"", ""hlthg"", ""plan_5"", ""site_2"", ""plan_6"", ""linc"", ""income"", ""plan_19"", ""year_5"", ""educdec"", ""year_2"", ""plan_9"", ""plan_14"", ""plan_3"", ""plan_8"", ""year_4"", ""plan_4"", ""plan_13"", ""plan_7"", ""time"", ""plan_2"", ""plan_18"", ""plan_17""]","[[5, 16, 12, 26, 9, 11, 1, 3, 21, 47, 6, 25, 48, 34, 43], [16, 12]]","[15, 2]",1369.1666901111603,0.8347739257296771,0.16522607427032296,-2.1241065228281717,-0.0829408279442692,0.0,-0.2125183166406561,0.0,0.1495880218458749,0.14763833147595967,0.0,0.0,-0.1364924575299274,0.0,0.06915421551268582,0.045755375692798,0.0,0.0,0.0,-0.18375075850275707,0.0,0.0,0.0,0.0,-0.4257859669928677,0.0,0.0,0.0,0.044652607081551374,-0.05487979390561642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945835629486677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08428220994048291,0.0,0.0,0.0,0.16257464870658397,-0.13078423110994833,0.0,0.0,0.0,0.0,0.0,0.0,0.6449132422182883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892592478030765,0.0,0.0,0.0,-0.5548554829038738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1686156042507494,8.746167498524038
161,84028687,True,,50.0,quantile_glm,7991.768718187004,-3818.263471607844,7879.699648169273,"[0, 5, 16, 9, 12, 28, 18, 11, 3, 17, 13, 26, 10, 22, 49, 38, 21, 1, 4, 47, 42, 6, 14, 24, 43, 52, 27, 2, 48, 7, 51, 33, 41, 45, 29, 46, 23, 32, 54, 53, 40, 31, 19, 50, 37, 15, 8, 30, 34, 25, 39]","[""Intercept"", ""xage"", ""child"", ""num"", ""physlm"", ""lnum"", ""lfam"", ""disea"", ""black"", ""fchild"", ""ghindx"", ""xghindx"", ""mhi"", ""fmde"", ""site_5"", ""plan_11"", ""logc"", ""coins"", ""income"", ""site_3"", ""plan_16"", ""female"", ""mdeoff"", ""hlthf"", ""plan_17"", ""year_3"", ""linc"", ""tookphys"", ""site_4"", ""educdec"", ""year_2"", ""plan_6"", ""plan_15"", ""plan_19"", ""plan_2"", ""site_2"", ""hlthg"", ""plan_5"", ""year_5"", ""year_4"", ""plan_14"", ""plan_4"", ""lpi"", ""site_6"", ""plan_10"", ""pioff"", ""time"", ""plan_3"", ""plan_7"", ""hlthp"", ""plan_13""]","[[5, 16, 12, 28, 18, 11, 3, 10, 22, 21, 47, 42, 6, 43, 48, 7, 29, 46, 50, 34], [5, 16, 53, 50]]","[20, 4]",1970.506100177765,0.8133209043113614,0.18667909568863872,-2.179704934035037,0.0,0.0,-0.22270241384698838,0.0,0.19457050984976884,0.10166498210026562,0.15399838157840154,0.0,0.0,-0.038791348631687435,0.010741421490299427,0.08159608606961456,0.0,0.0,0.0,-0.07413080100301597,0.0,-0.030978655080929327,0.0,0.0,0.009069653520329598,-0.2589522578941772,0.0,0.0,0.0,0.0,0.0,-0.030978699507878932,0.08683385406328575,0.0,0.0,0.0,0.0,0.11615585716610789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11582473098971038,0.161773280676198,0.0,0.0,-0.22082227416564673,0.10894631742136741,-0.29037306843425437,0.0,-0.37570118860828955,0.0,0.0,0.0,0.0,0.2909625734965129,0.0,0.0,0.0,0.0,0.3200012938474914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5291909031901267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46085545773060577,0.0,0.0,0.21991784067515735,0.0,1.7247052307045276,5.610866874632448
162,1894376799,True,,25.0,quantile_glm,8039.60713347378,-3778.785463424166,7957.068942129222,"[0, 5, 16, 12, 38, 14, 3, 28, 18, 9, 1, 22, 11, 26, 17, 13, 21, 15, 49, 19, 10, 52, 48, 46, 4, 41, 7, 47, 33, 6, 42, 45, 2, 51, 32, 31, 37, 36, 43, 25, 50, 30, 27, 54, 24, 53, 23, 20, 40, 44, 8]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""plan_11"", ""mdeoff"", ""black"", ""lnum"", ""lfam"", ""num"", ""coins"", ""fmde"", ""disea"", ""xghindx"", ""fchild"", ""ghindx"", ""logc"", ""pioff"", ""site_5"", ""lpi"", ""mhi"", ""year_3"", ""site_4"", ""site_2"", ""income"", ""plan_15"", ""educdec"", ""site_3"", ""plan_6"", ""female"", ""plan_16"", ""plan_19"", ""tookphys"", ""year_2"", ""plan_5"", ""plan_4"", ""plan_10"", ""plan_9"", ""plan_17"", ""hlthp"", ""site_6"", ""plan_3"", ""linc"", ""year_5"", ""hlthf"", ""year_4"", ""hlthg"", ""idp"", ""plan_14"", ""plan_18"", ""time""]","[[5, 38, 3, 1, 22, 11, 21, 49, 52, 48, 7, 47, 33, 6, 42, 2, 31, 43, 25, 50, 54, 24, 53, 23], [5, 16, 12, 38, 3, 9, 1, 11, 26, 49, 19, 48, 4, 41, 7, 50, 53, 40]]","[24, 18]",1271.8645334243774,0.8579765253357311,0.1420234746642689,-2.3736746934140447,-0.06815847839202425,0.06333139066238949,-0.03042964864598492,0.0,0.2420116060500527,0.1329888761909305,0.113209671945306,0.0,0.0,0.0,0.03516340914110536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05267448675041688,-0.197049900346648,-0.09061941845003685,0.0800284132961015,0.09220613577472583,0.0,0.0,0.0,0.0,0.0,-0.09628690119515476,0.0,-0.08616969379148369,0.0,0.0,0.0,0.0,0.07603256620609464,0.0,0.0,0.0,-0.0845768803579517,0.13876079521560428,0.0,0.0,0.0,0.10546659293434521,-0.23762099268406509,-0.09458110309103576,-0.4032837282054665,0.0,-0.820571282141703,-0.28217736357676476,-1.1004663629926,0.08716730591688944,-0.35948347873944664,0.0,-0.3879394800842798,0.12325552700076195,0.1950570464896058,0.0,0.21276139273551292,0.0,-0.1684455025050764,0.0,0.06906741362840486,0.21417154235675132,0.0,0.0,0.0,-0.6480824530422139,0.0,0.0,-0.15457776204954377,0.0,0.0,0.0,0.0,0.0,0.0,-0.16790283509187665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756257795525632,0.0,0.42823705615305874,-0.5383124633184606,0.0,0.0,0.0,0.0,0.0,0.0,-0.23317917017941342,-0.13401768414275594,0.6724478245986709,0.0,0.0,0.14463848167616658,0.0,1.230210842624505,3.4219509533542003
163,1211726198,True,,50.0,kmeans_glm,8029.052855470747,-3914.9438634606167,7994.897776711166,"[0, 5, 16, 12, 28, 18, 38, 9, 14, 11, 22, 1, 21, 17, 26, 3, 13, 15, 47, 10, 6, 42, 49, 19, 23, 25, 52, 4, 48, 32, 30, 54, 24, 45, 41, 35, 27, 20, 8, 51, 2, 33, 40, 36, 37, 7, 46, 29, 43, 39, 50]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""lnum"", ""lfam"", ""plan_11"", ""num"", ""mdeoff"", ""disea"", ""fmde"", ""coins"", ""logc"", ""fchild"", ""xghindx"", ""black"", ""ghindx"", ""pioff"", ""site_3"", ""mhi"", ""female"", ""plan_16"", ""site_5"", ""lpi"", ""hlthg"", ""hlthp"", ""year_3"", ""income"", ""site_4"", ""plan_5"", ""plan_3"", ""year_5"", ""hlthf"", ""plan_19"", ""plan_15"", ""plan_8"", ""linc"", ""idp"", ""time"", ""year_2"", ""tookphys"", ""plan_6"", ""plan_14"", ""plan_9"", ""plan_10"", ""educdec"", ""site_2"", ""plan_2"", ""plan_17"", ""plan_13"", ""site_6""]","[[5, 16, 12, 22, 1, 21, 3, 47, 6, 25, 48, 30, 43, 50], [12]]","[14, 1]",1042.16188621521,0.8400236949700162,0.1599763050299839,-2.1424981645027725,-0.11173114646439036,0.0,-0.1368833505063641,0.0,0.24532431660455542,0.16520893613713153,0.0,0.0,0.0,0.0,0.0,0.029648592127167243,0.0,0.0,0.0,-0.19924236467925294,0.0,0.0,0.0,0.0,-0.04971058496410973,-0.21586110417743762,0.0,0.0,0.08350300605367149,0.0,0.0,0.0,0.0,-1.0217920178936697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136594871457183,0.0,0.0,0.0,0.16822068011779404,-0.14704047809225193,0.0,-0.2943412753575067,0.0,0.0,0.0,0.0,0.7711149638947861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372644101221984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166988163778166,8.73194520766188
